"country";"year";"population";"gdp";"carbon_intensity_elec";"coal_electricity";"coal_production";"electricity_demand";"electricity_generation";"energy_per_gdp";"fossil_electricity";"gas_electricity";"gas_production";"greenhouse_gas_emissions";"hydro_electricity";"net_elec_imports";"nuclear_consumption";"nuclear_electricity";"oil_electricity";"oil_production";"other_renewable_electricity";"primary_energy_consumption";"renewables_electricity";"solar_electricity";"wind_electricity"
"Algeria";2000;30.774624;6.77682196344625;16.090724617789;0;0;0.774014330768103;0.776288932075986;0.0467268097247914;0.774664216856069;0.750943374645292;29.8585613913593;0.384407621032186;0.00162471521991625;-0.00227460130788275;0;0;0.0237208422107773;25.2393985382242;0;9.74653662706001;0.00162471521991625;0;0
"Algeria";2001;31.200984;7.16068125646294;15.8522564544759;0;0;0.800615775451185;0.802218289012936;0.0445819272879343;0.799974770026484;0.776578072024908;27.714670793716;0.396782357889738;0.00224351898645248;-0.00160251356175177;0;0;0.0233966980015758;24.5083296090918;0;9.96164095337506;0.00224351898645248;0;0
"Algeria";2002;31.6247;7.75852057916755;15.597523454768;0;0;0.82119356072943;0.821825977795837;0.0414865595562962;0.819928726596616;0.802221048737221;28.1240928767704;0.405379339566858;0.00189725119922086;-0.000632417066406954;0;0;0.0177076778593947;26.0712987000667;0;10.1803653473393;0.00189725119922086;0;0
"Algeria";2003;32.055882;8.53411692493752;15.3117296850544;0;0;0.867859446200856;0.867547490972172;0.038432884173956;0.859436655026369;0.839159565161863;29.2793690717978;0.425818887154626;0.0081108359458024;0.000311955228684708;0;0;0.020277089864506;28.6633198861912;0;10.5104579558909;0.0081108359458024;0;0
"Algeria";2004;32.510184;9.12863537210371;15.1024368241041;0;0;0.904332008702258;0.90402441278093;0.0362655591244885;0.896334514747748;0.876340779861473;28.3157117781923;0.443860914475292;0.00768989803318246;0.000307595921327299;0;0;0.0199937348862744;29.8890341561893;0;10.759028617002;0.00768989803318246;0;0
"Algeria";2005;32.95669;9.91769731050054;14.7577927273643;0;0;0.970667867434503;0.968240439194591;0.0340143382117561;0.951551870045202;0.930311872945979;25.7646323098588;0.470921078542778;0.0166885691493897;0.00242742823991123;0;0;0.0212399970992233;30.5027598341945;0;11.1137374536096;0.0166885691493897;0;0
"Algeria";2006;33.435082;10.3395992604415;14.706080278194;0;0;0.993268088889389;0.990875392499411;0.0328098492475658;0.984295477426973;0.963060296965923;24.3156275196215;0.487212802409158;0.00657991507243799;0.00239269638997745;0;0;0.0212351804610499;29.9843439893463;0;11.3419790625906;0.00657991507243799;0;0
"Algeria";2007;33.983836;10.9365289808955;14.4689375266524;0;0;1.02960713440354;1.02931287686299;0.0316326856097116;1.02283921097077;1.00076989542911;24.0249511561908;0.506122969755386;0.00647366589222005;0.000294257540555457;0;0;0.0220693155416593;29.5960114685111;0;11.7597083507583;0.00647366589222005;0;0
"Algeria";2008;34.569592;11.4452770946212;14.1997626121824;0;0;1.09286797483754;1.09431433266554;0.030980984675781;1.08621472882873;1.06480863297432;23.8940627358286;0.537177297319563;0.00809960383680548;-0.00144635782800098;0;0;0.0214060958544145;28.515552049327;0;12.2522996510922;0.00809960383680548;0;0
"Algeria";2009;35.19604;11.8833730103728;13.9078998660077;0;0;1.02767243133034;1.02852479994909;0.0304863842636842;1.02000111376166;1.00380611000556;21.7544075981275;0.503465730803806;0.00852368618742336;-0.000852368618742336;0;0;0.0161950037561044;25.5207972260516;0;12.7531108613355;0.00852368618742336;0;0
"Algeria";2010;35.856348;12.5697654188318;13.7369818030548;0;0;1.197277536463;1.19922977097389;0.0271639487657806;1.19448863001887;1.16910958137733;21.585187649339;0.590690384865743;0.00474114095501304;-0.00195223451088772;0;0;0.0253790486415404;23.9289009577886;0;12.2431598443879;0.00474114095501304;0;0
"Algeria";2011;36.543548;13.1906945136252;13.3954152453943;0;0;1.31432229842598;1.31815334405953;0.0263794856481916;1.30447103822541;1.27710642655716;21.7818751479741;0.6452575431373;0.0136823058341243;-0.00383104563355479;0;0;0.0273646116682485;22.8105929944186;0;12.7105337445614;0.0136823058341243;0;0
"Algeria";2012;37.260568;13.3632788077734;13.108334795111;0;0;1.44764298815842;1.44898488933395;0.0273747839807488;1.43234531475741;1.40550729124688;21.0527654865594;0.707718679972887;0.0166395745765336;-0.0013419011755269;0;0;0.026838023510538;20.9786388656233;0;13.6249130716419;0.0166395745765336;0;0
"Algeria";2013;38.000628;13.4705072987741;12.9100234869803;0;0;1.47971238791106;1.48208076982307;0.0276048069521377;1.47339670281239;1.45102865142123;20.8783128531455;0.727093246985287;0.00868406701068204;-0.00236838191200419;0;0;0.0223680513911507;19.8269881224068;0;14.1307401551364;0.00868406701068204;0;0
"Algeria";2014;38.760168;13.7075795246295;12.6478295966106;0;0;1.55339883975735;1.55830077929487;0.0284312493175984;1.55185085885077;1.53637104978492;20.6842240725066;0.763928577399355;0.00644992044410127;-0.00490193953751697;0;0;0.0154798090658431;20.6347660825412;0;15.1086290441259;0.00644992044410127;0;0
"Algeria";2015;39.543148;13.9472741397321;12.4215451941257;0;0;1.63492294543672;1.63568161037659;0.0283234910887722;1.63011806748416;1.60862256085429;20.5879157622959;0.803426171330618;0.00354043638609652;-0.000758664939877827;0;0;0.0214955066298718;19.771491131662;0;15.6163085447825;0.0055635428924374;0.00151732987975565;0.000505776626585218
"Algeria";2016;40.339328;14.2465469060863;12.1571930994983;0;0;1.64876321192064;1.65496063791643;0.0266241420779246;1.64653213856215;1.62546089017645;22.6558806334106;0.811614908408985;0.00545373487629739;-0.00619742599579249;0;0;0.0210712483856945;19.7249195623685;0;15.2951481987999;0.00842849935427779;0.0022310733584853;0.000743691119495099
